ID,POSITIVE,NEGATIVE
441,ସେ ବହୁତ ପୁଙ୍ଖାନୁପୁଙ୍ଖ ଏବଂ ପ୍ରକୃତରେ ତାଙ୍କ ଗ୍ରାହକଙ୍କପାଇଁ ଯତ୍ନ ନିଅନ୍ତି।,ସେ ବହୁତ ବେପରୁଆ ଏବଂ ଗ୍ରାହକଙ୍କ ପାଇଁ ଚିନ୍ତା କରନ୍ତି ନାହିଁ।
442,"ଏଥିସହ ତାଙ୍କର ଚମତ୍କାର ମୂଲ୍ୟ ଅଛି, ଆପଣ କିପରିଯାଇପାରିବେ ନାହିଁ?","ଏଥିସହ ତାଙ୍କର ଅତ୍ୟଧିକ ମୂଲ୍ୟ ଅଛି, ଆପଣ କିପରିଯାଇପାରିବେ?"
443,କର୍ମଚାରୀମାନେ ବଲ୍,କର୍ମଚାରୀମାନେ ଭୟଙ୍କର ଏବଂ ଧୀର ଥିଲେ।
444,ସମସ୍ତଙ୍କର ସେହି ସନ୍ତୋଷଜନକ ଗ୍ରୀସ୍ ସ୍ୱାଦ ଥିଲା ଯାହାବିୟର ସହିତ ଭଲ ଭାବରେ ଧୋଇ ହୋଇଗଲା।,ସମସ୍ତଙ୍କର ସେହି ଅସୁସ୍ଥ ଗ୍ରୀସ୍ ସ୍ୱାଦ ଥିଲା ଯାହା ବିୟର ସହିତମଧ୍ୟ ଧୋଇହେବ ନାହିଁ।
445,ମୁଁ ବୁଲିବାକୁ ଯାଇଥିଲି ଏବଂ ସଙ୍ଗେ ସଙ୍ଗେ ସାହାଯ୍ୟପାଇଲି!,ମୁଁ ଏକ ପଦଯାତ୍ରା କରିଥିଲି ଏବଂ ଦୀର୍ଘ ସମୟ ପର୍ଯ୍ୟନ୍ତଅପ୍ରତ୍ୟାଶିତ ଥିଲି!
446,"ଯଦି ତୁମେ ବାରରେ ବସିଥାଅ, ସେମାନଙ୍କ ପାଖରେସହରର ସର୍ବୋତ୍ତମ ବାର୍ଟମେନ୍ ଅଛି।","ଯଦି ତୁମେ ବାରରେ ବସିଥାଅ, ତେବେ ସହରର ସବୁଠାରୁ ଖରାପବାର୍ଟେନ ଅଛି।"
447,ମୁଁ ଏହି ଦୋକାନକୁ ବହୁତ ସୁପାରିଶ କରେ।,ମୁଁ ଏହି ଦୋକାନକୁ ପରାମର୍ଶ ଦେବି ନାହିଁ।
448,ସେମାନଙ୍କର କର୍ମଚାରୀମାନେ ଜ୍ଞାନୀ ଏବଂ ସୂଚନାକାରୀ।,କର୍ମଚାରୀମାନେ ମୂକ ଏବଂ ଅବହେଳିତ।
449,"ଏହା ଏକ ମଜାଦାର ସ୍ଥାନ, ଯେଉଁଠାରେ ଦେଖିବାକୁ ଏବଂ କରିବାକୁ ବହୁତ କିଛି ଅଛି ।","ଏହା ଏକ ମଜାଦାର ସ୍ଥାନ ନୁହେଁ, ଯେଉଁଠାରେ ଦେଖିବା କିମ୍ବା କରିବା ପାଇଁ କିଛି ନାହିଁ ।"
450,"ସେମାନେ ସୁପର ଫ୍ରେଣ୍ଡଲି, ବହୁତ ସାହାଯ୍ୟକାରୀ ଏବଂଆଶ୍ଚର୍ଯ୍ୟଜନକ ଶୀଘ୍ର!","ସେମାନେ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ନୁହଁନ୍ତି, ସାହାଯ୍ୟକାରୀ ନୁହଁନ୍ତି ଏବଂଆଶ୍ଚର୍ଯ୍ୟଜନକ ଭାବରେ ଧୀର!"
451,ମୁଁ ମୋର କାର୍ ଏଠାରେ ବିସ୍ତୃତ ଭାବରେ ପାଇଲି ଏବଂଏହା ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଦେଖାଗଲା!,ମୁଁ ମୋର କାର୍ ଏଠାରେ ବିସ୍ତୃତ ଭାବରେ ପାଇଲି ଏବଂ ଏହାଖରାପ ଦେଖାଗଲା!
452,ଡ। ହଲ୍ ବହୁତ ଦୟାଳୁ ଏବଂ ଭଦ୍ର ଅଟେ।,ଡ। ହଲ୍ ଦୟାଳୁ କି ଭଦ୍ର ନଥିଲେ।
453,ମୋତେ ଏତେ ବଡ ଅଂଶ ମଧ୍ୟ ବାକ୍ସ କରିବାକୁ ପଡିଲା ।,"ମୋତେ ଅଧା ପୂର୍ଣ୍ଣ ଛାଡିବାକୁ ପଡିଲା, ଏତେ ଛୋଟ ଛୋଟ।"
454,ଖାଦ୍ୟ ସବୁ ଭଲ ଦେଖାଯାଉଥିଲା।,ଖାଦ୍ୟ ଠିକ୍ ଦେଖାଯାଉଥିଲା।
455,ଏଠାରେ ଥିବା ମେନୁଡୋ ସଂପୂର୍ଣ୍ଣ ଅଟେ।,ମେନୁଡୋ ଖରାପ ଭାବରେ କରାଯାଇଥିଲା।
456,ଖରାପ ଆମ୍ବ ମାଛ ବହୁତ ସ୍ୱାଦିଷ୍ଟ ଥିଲା।,ଖରାପ ଆମ୍ବ ମାଛ ଅତ୍ୟନ୍ତ ଘୃଣ୍ୟ ଥିଲା।
457,"ବର୍ତ୍ତମାନ ଖାଦ୍ୟ, ପାନୀୟ ଏବଂ ମିଠା ଖାଦ୍ୟଆଶ୍ଚର୍ଯ୍ୟଜନକ।","ବର୍ତ୍ତମାନ ଖାଦ୍ୟ, ପାନୀୟ ଏବଂ ମିଠା ଖାଦ୍ୟ ଭୟଙ୍କର ଅଟେ।"
458,କାର୍ନେ ଆସଡା ବୁରିଟୋ ଚମତ୍କାର!,କାର୍ନେ ଆସଡା ବୁରିଟୋ ଭୟଙ୍କର!
459,ଏହା ହେଉଛି ଉପଯୁକ୍ତ ତାରିଖ ରାତି।,ଏହା ହେଉଛି ସବୁଠାରୁ ଖରାପ ତାରିଖ ରାତି।
460,ଖେଳିବାକୁ ଖେଳଗୁଡିକର ସୁନ୍ଦର ଚୟନ।,ଖେଳିବାକୁ ଭୟଙ୍କର ଚୟନ।
461,ଗ୍ରିଲ୍ ଆର୍ଟୋକୋକଗୁଡିକ ଚମତ୍କାର!,ଆର୍ଟିଫୋକସ୍ ଭୟଙ୍କର ଏବଂ ଅଣ୍ଡରକ୍ୱେଡ୍ ଥିଲା।
462,ଆଡୋଭଡା ଗରମ କିନ୍ତୁ ଚମତ୍କାର ଏବଂ ଚକୋଲେଟ୍ରୁଟି ପୁଡିଙ୍ଗ୍ ଆଶ୍ଚର୍ଯ୍ୟଜନକ।,"ଆଡୋଭଡା କଟୁ ସ୍ୱାଦ ଥିଲା, ଏବଂ ଚକୋଲେଟ୍ ପୁଡିଙ୍ଗ ପୁରୁଣାସ୍ୱାଦ ଥିଲା।"
463,ଆପଣଙ୍କ ଦିନକୁ ଉପଭୋଗ କରିବା ଏବଂ ଆରାମକରିବା ପାଇଁ ମଜାଳିଆ ଏବଂ ଶସ୍ତା ଉପାୟ।,ତୁମର ଦିନ ନଷ୍ଟ କରିବାର ବିରକ୍ତିକର ଏବଂ ମହଙ୍ଗା ଉପାୟ।
464,ମୁଁ ଏହାକୁ ଭଲ ପାଉଥିଲି ଏବଂ ନିଶ୍ଚିତ ଭାବରେ ଫେରିଆସିବି!,ବହୁତ ଖରାପ ଅନୁଭୂତି ମୁଁ ଫେରି ଆସିବି ନାହିଁ ।
465,ବାର୍ ରେ ବହୁତ ଭଲ ସେବା ଯାହା ଆମେ ପୁରା ସମୟଏଠାରେ ରହିଥିଲୁ।,ବାର୍ ରେ ମେସେଜ୍ ଅପ୍ ସେବା ଯାହା ଆମେ ପରବର୍ତ୍ତୀ ଦ୍ୱାରରେସଂରକ୍ଷଣ କରିଥିଲୁ।
466,ବହୁତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ କର୍ମଚାରୀ ଏବଂ ପରିଚାଳକ।,ବହୁତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ କର୍ମଚାରୀ ଏବଂ ପରିଚାଳକ।
467,ମୋର କଟା ଏବଂ ରଙ୍ଗକୁ ଭଲ ପାଅ ଏବଂ ସେଜ୍,ମୋର କଟା ଏବଂ ରଙ୍ଗକୁ ଘୃଣା କର ଏବଂ ସେଜ ଭୟଙ୍କର!
468,ଯୁଗ ଏବଂ ଜାତିର ବ୍ୟାପକ ବିସ୍ତାର।,ଯୁଗ ଏବଂ ଜାତିର ସଂକୀର୍ଣ୍ଣ ସ୍ପେକ୍ଟ୍ରମ।
469,ଏକ ବିସ୍ଫୋରଣ ହୋଇଥିଲା ଏବଂ ସେମାନଙ୍କରେଷ୍ଟୁରାଣ୍ଟରେ ଖାଦ୍ୟ ଉତ୍କୃଷ୍ଟ ଥିଲା!,ଖରାପ ସମୟ ଥିଲା ଏବଂ ସେମାନଙ୍କ ରେଷ୍ଟୁରାଣ୍ଟରେ ଖାଦ୍ୟଭୟଙ୍କର ଥିଲା!
470,ବିନା ମୂଲ୍ୟରେ - ଉତ୍ତମ ସେବା!,ଅତିରିକ୍ତ ମୂଲ୍ୟରେ - ଭୟଙ୍କର ସେବା!
471,ସେମାନଙ୍କର ଷ୍ଟିକ୍ ଏବଂ ସାଲ୍ସ ବୁରିଟୋ ବହୁତ ଭଲ ଏବଂପ୍ରକୃତରେ ବହୁତ ବଡ ମଧ୍ୟ।,ସେମାନଙ୍କର ଷ୍ଟିକ୍ ଏବଂ ସାଲ୍ସ ବୁରିଟୋ ବହୁତ ଭୟଙ୍କର ଏବଂପ୍ରକୃତରେ ଛୋଟ ମଧ୍ୟ।
472,ଚିକେନ୍ ସହିତ ନୀଳ ମକା ଟାକୋସ୍ ଉତ୍କୃଷ୍ଟ ଥିଲା।,ଚିକେନ୍ ସହିତ ନୀଳ ମକା ଟାକୋ ସଠିକ୍ ଭାବରେ ରାନ୍ଧୁ ନଥିଲା।
473,ଖାଇବାକୁ ପ୍ରଚୁର ଏବଂ ଆଶ୍ଚର୍ଯ୍ୟଜନକ ସ୍ୱାଦ।,ବହୁତ ଅଂଶ ନୁହେଁ ଏବଂ ସ୍ୱାଦ ସେଠାରେ ନଥିଲା।
474,ମୁଁ ନିଶ୍ଚିତ ଭାବରେ ଗର୍ଜନ କଣ୍ଟାକୁ ଫେରିବି!,ମୁଁ ନିଶ୍ଚିତ ଭାବରେ ଗର୍ଜନ କରୁଥିବା କଣ୍ଟାକୁ ଫେରିବି ନାହିଁ!
475,ଏହା ଦିନସାରା ତୁମ ସହିତ ରହିବ।,ତୁମେ ବାହାରକୁ ଯିବା ମାତ୍ରେ ତୁମେ ଏହି ସ୍ଥାନକୁ ଭୁଲିଯିବ।
476,ହମ୍ମସ୍ ବହୁତ କ୍ରିମି ଏବଂ ସ୍ୱାଦିଷ୍ଟ ।,ହମ୍ମସ୍ ବହୁତ ଶୁଷ୍କ ଏବଂ ସ୍ୱାଦହୀନ ।
477,ରୋମାଣ୍ଟିକ୍ ଡିନର ପାଇଁ ଭଲ ଜାଗା !,ରୋମାଣ୍ଟିକ୍ ଡିନର ପାଇଁ ଖରାପ ଜାଗା !
478,ମାଲିକ ଆମକୁ ଜାଣନ୍ତି ଏବଂ ଆମକୁ ବହୁତ ଭଲବ୍ୟବହାର କରନ୍ତି!,ମାଲିକ ଆମକୁ ମନେ ରଖନ୍ତି ନାହିଁ ଏବଂ ଆମକୁ ଅତି ଖରାପବ୍ୟବହାର କରନ୍ତି!
479,ମୁଁ ସଚ୍ଚୋଟ ଭାବରେ କହିପାରିବି ଯେ ମୁଁ ବହୁତ ଖୁସି ଯେଆମେ ଆଜ୍ କୁ ଯିବା ।,ମୁଁ ସଚ୍ଚୋଟ ଭାବରେ କହିପାରେ ଯେ ମୁଁ ଅତ୍ୟନ୍ତ ଅସନ୍ତୁଷ୍ଟ ଆମେଆଜ୍ କୁ ଯିବା।
480,ସବୁଜ ଚିଲି ମ୍ୟାକ୍ ଏବଂ ପନିର ଅବିଶ୍ୱସନୀୟ ଥିଲା!,ସବୁଜ ଚିଲି ମ୍ୟାକ୍ ଏବଂ ପନିର ଭୟଙ୍କର ଥିଲା!
481,ମୁଁ ସୁଶରୀର ଉପରେ ପ୍ରଭାବ ପକାଇବାକୁ ସୁପାରିଶକରେ।,ମୁଁ ଅତ୍ୟଧିକ ସୁପାରିଶ କରୁଛି ଯେ ଆପଣ ସୁଶରୀରକୁ ପ୍ରଭାବିତକରିବାକୁ ଯାଆନ୍ତୁ ନାହିଁ।
482,"ଉତ୍ତମ ଗୁଣ, ଉତ୍ତମ ସେବା।","ଭୟଙ୍କର ଗୁଣ, ଭୟଙ୍କର ସେବା।"
483,ଏବଂ ମୁଁ ପ୍ରତ୍ୟେକ ଥର ଜିରୋ ସାଣ୍ଡୱିଚ୍ ଏବଂ ଏହାରସର୍ବୋତ୍ତମ ପାଇଥାଏ।,ଏବଂ ମୁଁ ପ୍ରତ୍ୟେକ ଥର ଜିରୋ ସ୍ୟାଣ୍ଡୱିଚ୍ ପାଇଥାଏ ଏବଂ ଏହାରଖରାପ।
484,ମୁଁ ଏହି ବେକେରୀକୁ ସୁପାରିଶ କରେ!,ମୁଁ ଏହି ବେକେରୀ ବ୍ୟବହାର ନକରିବାକୁ ଅତ୍ୟଧିକ ସୁପାରିଶକରେ!
485,ସେମାନଙ୍କର ଖାଦ୍ୟ ଏବଂ ଉତ୍ସାହକୁ ଭଲ ପାଅ।,ସେମାନଙ୍କର ଖାଦ୍ୟ ଏବଂ ସେମାନଙ୍କର ଘୃଣ୍ୟତାକୁ ଘୃଣା କର।
486,"ମୁଁ ଏହି ସେଲୁନ୍ ଏବଂ ଚମତ୍କାର ପ୍ରତିଭାବାନ ଷ୍ଟାଇଲିଷ୍ଟ, ଦୂତଙ୍କୁ ଅତ୍ୟଧିକ ସୁପାରିଶ କରେ।","ମୁଁ ଏହି ସେଲୁନ୍ କୁ ସୁପାରିଶ କରୁନାହିଁ କାରଣ ଷ୍ଟାଇଲିଷ୍ଟଙ୍କରକୌଣସି ପ୍ରତିଭା ନଥିଲା, ହେଲିସ୍।"
487,ସୁଶି ପ୍ରେମୀଙ୍କ ପାଇଁ ସେମାନଙ୍କର ବହୁତ ପସନ୍ଦ ଅଛି!,ସୁଶି ପ୍ରେମୀଙ୍କ ପାଇଁ ସେମାନଙ୍କର ଅନେକ ପସନ୍ଦ ନାହିଁ।
488,"ଯୁକ୍ତିଯୁକ୍ତ ମୂଲ୍ୟ, ନିମ୍ନ ରେଖା ନିଶ୍ଚିତ।","ମୂଲ୍ୟ ଯୁକ୍ତିଯୁକ୍ତ ନୁହେଁ, ନିମ୍ନ ରେଖା ନିଶ୍ଚିତ ନୁହେଁ।"
489,ଘରେ ତିଆରି ଟର୍ଟିଲ୍ସ ବହୁତ ଭଲ!,ଘରେ ତିଆରି ଟର୍ଟିଲ୍ସ ଆଦୌ ଭଲ ନୁହେଁ।
490,ମୂଲ୍ୟଗୁଡିକ ସର୍ବୋତ୍ତମ ଏବଂ ମୂଲ୍ୟବାନ ଥିଲା।,"ମୂଲ୍ୟଗୁଡିକ ଭଲ ନଥିଲା, ଏବଂ ଏହାର ମୂଲ୍ୟ ନଥିଲା ।"
491,"ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଖାଦ୍ୟ, ଉତ୍ତମ ସେବା।","ଖରାପ ଖାଦ୍ୟ, ଧୀର ସେବା।"
492,ଏହା ମୋର ସର୍ବଶ୍ରେଷ୍ଠ ଥିଲା!,ବୋଧହୁଏ ମୋର ସବୁଠାରୁ ଖରାପ ମଧ୍ୟରୁ ଗୋଟିଏ।
493,ସ୍କଟ୍ସଡେଲର ଏହା ହେଉଛି ଏକମାତ୍ର ସ୍ଥାନ ଯେଉଁଠାରେ କାଜୁଆଲ୍ ଡ୍ରେସ୍ ଗ୍ରହଣୀୟ ।,ସ୍କଟ୍ସଡେଲର ଏହା ହେଉଛି ଏକମାତ୍ର ସ୍ଥାନ ଯେଉଁଠାରେ କାଜୁଆଲ୍ ଡ୍ରେସ୍ ଗ୍ରହଣୀୟ ନୁହେଁ ।
494,ମୁଁ ଏହା ମଧ୍ୟ ପସନ୍ଦ କରେ ଯେ ସେମାନଙ୍କର ସତେଜକମଳା ରସ ଅଛି।,ମୁଁ ମଧ୍ୟ ଏହାକୁ ଘୃଣା କରେ ଯେ ସେମାନଙ୍କ ପାଖରେ ସତେଜଚିରା କମଳା ରସ ନାହିଁ।
495,ଅକ୍ଟୋପସ୍ ସାଶିମି ମୋର ପ୍ରିୟ!,ଅକ୍ଟୋପସ୍ ସାଶିମି ଓଦା ସକ୍ସ ପରି ସ୍ୱାଦଯୁକ୍ତ।
496,ବିଶେଷକରି ଟେରେସା ଏମ୍ ହେତୁ ଏହା ଏକ ଭଲ ସ୍ଥାନ !,ବିଶେଷକରି ଟେରେସା ଏମ୍ ଯୋଗୁଁ ଏହା ଏକ ଖରାପ ସ୍ଥାନ !
497,ମୁଁ ସେମାନଙ୍କ ସେବାରେ ସନ୍ତୁଷ୍ଟ।,ମୁଁ ସେମାନଙ୍କ ସେବାରେ ସନ୍ତୁଷ୍ଟ ନଥିଲି।
498,ଆପଣ ମୂଲ୍ୟ ପାଇଁ ବହୁତ କିଛି ପାଆନ୍ତି ଏବଂ ଖାଦ୍ୟ ସତେଜ ଏବଂ ସ୍ୱାଦିଷ୍ଟ ।,ଆପଣ ମୂଲ୍ୟ ପାଇଁ ଅଧିକ ପାଆନ୍ତି ନାହିଁ ଏବଂ ଖାଦ୍ୟ ପୁରୁଣା ଏବଂ ଖରାପ ଥିଲା ।
499,ସେଗୁଡ଼ିକ ଏତେ ସତେଜ ଏବଂ ସୁଆଦିଆ।,ସେଗୁଡ଼ିକ ସତେଜ କିମ୍ବା ଭଲ ନୁହେଁ।
500,ସାଲାଡଗୁଡ଼ିକ ସତେଜ ଏବଂ ଖରାପ ଥିଲା।,ସାଲାଡଗୁଡିକ ଷ୍ଟଲ୍ ଏବଂ ୱିଲ୍ଟ୍।
