ID,NEGATIVE,POSITIVE
472,"ଦୁଃଖଦଃ, ଫିଟ୍ ହେବା ପାଇଁ ମୋ ସୁଟ୍ ନେଇଗଲା ଏବଂ ଏଥିରେ ଏକ ନୂଆ ବଟନ୍ ଲଗାଗଲା।","ଖୁସିର କଥା, ଫିଟ୍ ହେବା ପାଇଁ ମୋ ସୁଟ୍ ନେଇଗଲା ଏବଂ ଏଥିରେ ଏକ ନୂଆ ବଟନ୍ ଲଗାଗଲା।"
473,ସ୍କେଚି ସ୍କେଚି ସ୍କିଚି ପିଜା ବିତରଣ!,ବିଶ୍ୱସ୍ତ ପିଜା ବିତରଣ!
474,ଅନ୍ୟ ସମସ୍ତେ ସେମାନଙ୍କର ଭୋଜନ ସମାପ୍ତ ନହେବା ପର୍ଯ୍ୟନ୍ତ ସେହି ବ୍ୟକ୍ତି ସେମାନଙ୍କ ଭୋଜନ ପାଇଲେ ନାହିଁ।,ସେହି ବ୍ୟକ୍ତି ଅନ୍ୟ ସମସ୍ତଙ୍କ ସହିତ ତାଙ୍କର ଭୋଜନ ଗ୍ରହଣ କଲେ।
475,"ସ୍ଥାନଟି ଛୋଟ, ଏବଂ ସେ ଏହାକୁ ନିଶ୍ଚିତ ବୁଝିପାରିଥାନ୍ତେ।","ସ୍ଥାନଟି ଛୋଟ , ଏବଂ ସେ ଏହାକୁ ଶୀଘ୍ର ବୁଝିଗଲେ।"
476,"ସେମାନେ ଦୌଡ଼ନ୍ତି, ଦୌଡ଼ନ୍ତି ଏବଂ ସେମାନଙ୍କ ଗ୍ରାହକଙ୍କ ପ୍ରତି ଧ୍ୟାନ ଦିଅନ୍ତି ନାହିଁ।",ସେମାନେ ଗ୍ରାହକଙ୍କୁ ବହୁତ ଧ୍ୟାନ ଦିଅନ୍ତି।
477,ଡିଜର୍ଟ ଚଳନୀୟ କିନ୍ତୁ ବିଶେଷ କିଛି ନୁହେଁ।,ଡିଜର୍ଟ ଚଳନୀୟ ଏବଂ କିଛି ବିଶେଷ ଥିଲା ।
478,ମୋର ମାଣିକ୍ୟୁର କିମ୍ବା ପେଡିକ୍ୟୁର୍ ସହିତ କୌଣସି ମସାଜ୍ ନାହିଁ।,ମୋ ମିକ୍ୟୁର୍ ଏବଂ ପେଡିକ୍ୟୁର୍ ସହିତ ବହୁତ ସୁନ୍ଦର ମସାଜ୍।
479,ମୁଁ ୬.୩୦ ରେ ଫୋନ୍ କରି ସମ୍ପୂର୍ଣ୍ଣ ବ୍ରଶ୍ ବନ୍ଦ କରିଦେଲି।,ମୁଁ ୬.୩୦ ରେ ଫୋନ୍ କଲି ଏବଂ ତୁରନ୍ତ ସାହାଯ୍ୟ ମିଳିଲା।
480,"ତଥାପି, ଏହି ଅଭିଜ୍ଞତା ଅଡୁଆରେ ପକାଇଲା।","ତଥାପି, ଏହି ଅଭିଜ୍ଞତା ବହୁତ ସୁଗମ ହେଲା।"
481,ସେମାନେ କୌଣସି ଯୁଦ୍ଧର ନିକଟତର ନୁହଁନ୍ତି ।,ଯେତେବେଳେ କୌଣସି ଯୁଦ୍ଧ ଆରମ୍ଭ ହୁଏ ସେମାନେ ତୁରନ୍ତ କାର୍ଯ୍ୟ କରନ୍ତି।
482,"ସେମାନଙ୍କର ଭ୍ରମଣ ପରଠାରୁ, ଆମେ ଦେଖିଥିବା ଏକମାତ୍ର ବିଛା ମରିଯାଇଛି!",ସେହି ସ୍ଥାନରେ କୌଣସି ବିଛା ନଥିଲା।
483,"ସେ ଚିନ୍ତିତ ହେଉଥିଲେ, ଏବଂ ଆମେ ମଧ୍ୟ ଥିଲୁ ।","ସେ ବହୁତ ସୁନ୍ଦର ଥିଲେ, ସେ ଆମକୁ ସାହାଯ୍ୟ କରିଥିଲେ।"
484,ସେମାନଙ୍କ କାର୍ଯ୍ୟ ବିଷୟରେ ଚିନ୍ତା କରୁଥିବା ପରି ମନେ ହେଉ ନଥିଲା।,ସେମାନଙ୍କର କାମକୁ ଭଲ ପାଉଥିଲେ।
485,ଯଦି ମୁଁ ସମ୍ଭବ କମ୍ ରେଟିଂ କରିଥା’ନ୍ତି।,ଯଦି ମୁଁ ସମ୍ଭବ ଉଚ୍ଚ ମାନ୍ୟତା ପାଇଥା’ନ୍ତି।
486,ବ୍ୟକ୍ତିଗତ କିମ୍ବା ଆଦୌ ବିରକ୍ତିକର ନୁହେଁ।,ଏହା ବହୁତ ବ୍ୟକ୍ତିଗତ ଏବଂ ଯୌକ୍ତିକ ଥିଲା।
487,ତେଣୁ ଅନ୍ୟ ସମସ୍ତେ ବସି ସେମାନଙ୍କର ଅପେକ୍ଷା କରୁଥିବା ସମୟରେ ଜଣେ ବ୍ୟକ୍ତି ଖାଇବେ।,ସମସ୍ତେ ଏକାଠି ଖାଇଲେ।
488,ମୁଁ ଡ୍ୟାନ୍ସ ଫ୍ଲୋରର ଆକାର ପସନ୍ଦ କରେ ନାହିଁ।,ମୁଁ ଏହି ଡ୍ୟାନ୍ସ ଫ୍ଲୋରର ଆକାର ପସନ୍ଦ କରେ।
489,ଏହି ସ୍ଥାନ ଅତ୍ୟନ୍ତ ବ୍ୟସ୍ତବହୁଳ ଏବଂ ବାସ୍ତବରେ ଦୁଇଗୁଣ କର୍ମଚାରୀ ବ୍ୟବହାର କରିପାରନ୍ତି।,ଏହି ସ୍ଥାନ ଅତ୍ୟନ୍ତ ବ୍ୟସ୍ତବହୁଳ ଏବଂ ଭଲ କଥା ସେମାନଙ୍କ ପାଖରେ ଦୁଇଗୁଣ କର୍ମଚାରୀ ଅଛନ୍ତି।
490,ମୁଁ ଅନୁମାନ କରୁଛି ଷ୍ଟାରବକ୍ସର ସର୍ଭିସ କେବଳ କିଛି ସ୍ଥାନରେ ଭଲ ଅଛି।,ଷ୍ଟାରବକ୍ସ ସର୍ଭିସ ସବୁ ସ୍ଥାନରେ ଭଲ!
491,ମୁଁ ନିଶ୍ଚିତ ଯେ ସେମାନଙ୍କର ପନିର ଷ୍ଟ୍ରିଙ୍ଗ୍ ବିବିଧତା।,ମୁଁ ନିଶ୍ଚିତ ଯେ ସେମାନଙ୍କର ପନିର ଏକ ଭଲ ପ୍ରକାରର ଥିଲା ।
492,"ନା, ଆସୁରେ ନୁହେଁ, ଜୁନିଅର ଉଚ୍ଚରେ ଥିବା ଲୋକମାନେ ଭଲ ନଥିଲେ।",ଆସୁରେ ଏବଂ ଜୁନିଅର୍ ଉଚ୍ଚରେ ଥିବା ଲୋକମାନେ ଭଲ ଥିଲେ।
493,ଗତ ଶୁକ୍ରବାର ଦିନ ଅଭୟାରଣ୍ୟର ଉପାଦାନଗୁଡ଼ିକରେ ତିନିଜଣ ମହିଳା ଏକ ଭୟଙ୍କର ମଧ୍ୟାହ୍ନ ଭୋଜନ ପାଇଁ ଭେଟିଥିଲେ ।,ତିନିଜଣ ମହିଳା ଅଭୟାରଣ୍ୟର ଉପାଦାନଗୁଡ଼ିକରେ ଗତ ଶୁକ୍ରବାର ଦିନ ମଧ୍ୟାହ୍ନ ଭୋଜନ ପାଇଁ ଭେଟିଥିଲେ।
494,"ରା ସୁଶି, ତୁମେ ମୋ ପାଇଁ ଏତେ ବ୍ଲା","ରା ସୁଶି, ତୁମେ ମୋ ପାଇଁ ବହୁତ ଆଶ୍ଚର୍ଯ୍ୟଜନକ"
495,ମୋର ଅଧା ମସ୍ତିଷ୍କ ଖରାପ ହୋଇଯାଇଥିଲା ।,ମୋର ଅଧା ମସ୍ତିଷ୍କ ସଠିକ୍ ଭାବରେ କାମ କରୁଥିଲା ।
496,ଜଣେ ପୁରୁଣା ଯୁବତୀ ମୋର ପେଡିକ୍ୟୁର୍ କରିଥିଲେ।,ଜଣେ ଯୁବତୀ ମୋର ପେଡିକ୍ୟୁର୍ କରିଥିଲେ।
497,ଯେପରି ଏହା ଏକ ସପ୍ତାହ ପାଇଁ ଏକ ଫ୍ରିଜରେ ଅଛି ।,ଯେପରି ଏହା ଏକ ସପ୍ତାହ ପାଇଁ ଫ୍ରିଜରେ ନାହିଁ।
498,"ନା, ଆସନ୍ତାକାଲି ଆମେ ଏକ ଟୁର୍ନାମେଣ୍ଟ କରିବାକୁ ଯାଉଛୁ।","ହଁ, ଆସନ୍ତାକାଲି ଆମେ ଏକ ଟୁର୍ନାମେଣ୍ଟ କରିବାକୁ ଯାଉଛୁ।"
499,"ଯେତେବେଳେ ମୁଁ ଅର୍ଡର ଉଠାଇଲି, ମୋତେ ଆଉ ଏକ ସମ୍ପୂର୍ଣ୍ଣ ଭିନ୍ନ ମୂଲ୍ୟ ଦିଆଗଲା।","ଯେତେବେଳେ ମୁଁ ଅର୍ଡର ଉଠାଇଲି, ମୋତେ ଅନ୍ୟ ଏକ ସମ୍ପୂର୍ଣ୍ଣ ଭିନ୍ନ, ଶସ୍ତା ମୂଲ୍ୟ ଦିଆଗଲା।"
500,ସେମାନେ କେତେକ ସାଧାରଣ ଅଂଶଗୁଡିକ ଷ୍ଟକ୍ କରନ୍ତି ନାହିଁ।,ସେମାନେ ସବୁକିଛି ଷ୍ଟକ୍ କରନ୍ତି।
